epoch,total_loss,source_cls_loss,mmd_loss,distill_loss,consistency_loss,adapt_scale,source_train_accuracy,quick_val_oa,quick_val_aa,quick_active_classes,quick_max_class_fraction,full_val_oa,full_val_aa,full_active_classes,full_max_class_fraction,lr
41,0.15344855235889554,0.0062419494352070615,0.26460312446579337,0.11592346359975636,0.10915394267067313,1.0,0.99951171875,0.06723920036764706,0.06723920036764706,13,0.9870749080882353,,,,,0.01
42,0.15674888854846358,0.0073289826104883105,0.2704316037707031,0.12413266021758318,0.10996347921900451,1.0,0.99951171875,0.08846507352941177,0.08846507352941177,12,0.9528090533088235,,,,,0.01
43,0.1527678039856255,0.005582463112659752,0.26637563994154334,0.11226493516005576,0.10932128154672682,1.0,1.0,0.07717715992647059,0.07717715992647059,13,0.9673138786764706,,,,,0.01
44,0.15160789666697383,0.004984305407560896,0.2567032636143267,0.10822602058760822,0.11013066279701889,1.0,1.0,0.09805836397058823,0.09805836397058823,15,0.9453412224264706,,,,,0.01
45,0.15057486947625875,0.004998077645723242,0.25076566357165575,0.10689629684202373,0.10981059423647821,1.0,1.0,0.06482651654411764,0.06482651654411764,11,0.9898609834558824,,,,,0.01
46,1.2581551289185882,0.9939189707802143,0.2404971169307828,1.0532670859247446,0.13485973188653588,1.0,0.74365234375,0.15438304227941177,0.15438304227941177,7,0.671875,,,,,0.01
47,0.8129313606768847,0.5155342221260071,0.22091234615072608,1.134531470015645,0.16185275604948401,1.0,0.819091796875,0.0988625919117647,0.0988625919117647,3,0.7589039522058824,,,,,0.01
48,0.6182767618447542,0.3456427645869553,0.21907547116279602,0.8500396236777306,0.16572248842567205,1.0,0.873291015625,0.30431410845588236,0.30431410845588236,17,0.4411190257352941,,,,,0.01
49,0.4303632089868188,0.17843451327644289,0.21163911931216717,0.6693705208599567,0.16382773127406836,1.0,0.938720703125,0.15596277573529413,0.15596277573529413,16,0.5628446691176471,,,,,0.01
50,0.37587854359298944,0.13548247958533466,0.2122938074171543,0.5813180832192302,0.16103487042710185,1.0,0.9580078125,0.2961282169117647,0.2961282169117647,15,0.25155101102941174,0.25738641545158064,0.2958488653774557,16,0.3401883823637977,0.01
51,0.3009400120936334,0.07826063968241215,0.20202135248109698,0.4900022381916642,0.1534770093858242,1.0,0.97705078125,0.1606732536764706,0.1606732536764706,16,0.5806812959558824,,,,,0.01
52,0.2499473737552762,0.042735267168609425,0.2017639516852796,0.4218021258711815,0.14485549833625555,1.0,0.989990234375,0.16825597426470587,0.16825597426470587,17,0.5578469669117647,,,,,0.01
53,0.2376429196447134,0.039204213418997824,0.19129267428070307,0.3944742362946272,0.1398620130494237,1.0,0.99072265625,0.3468807444852941,0.3468807444852941,17,0.39246323529411764,,,,,0.01
54,0.21479763183742762,0.023644778644666076,0.18916431162506342,0.34653848875314,0.13758257450535893,1.0,0.996337890625,0.1203756893382353,0.1203756893382353,15,0.6384708180147058,,,,,0.01
55,0.2109454725869,0.02385200264689047,0.19044802989810705,0.3380964444950223,0.13423902075737715,1.0,0.99560546875,0.17471852022058823,0.17471852022058823,17,0.5951286764705882,,,,,0.01
56,0.19311882928013802,0.013924884086009115,0.1992753092199564,0.3107703779824078,0.1281893749255687,1.0,0.99853515625,0.2363568474264706,0.2363568474264706,17,0.3950769761029412,,,,,0.01
57,0.18727794475853443,0.011371855332981795,0.23079590499401093,0.3017771290615201,0.1226487869862467,1.0,0.99853515625,0.4055032169117647,0.4055032169117647,17,0.1987591911764706,,,,,0.01
58,0.18184957932680845,0.010484979553439189,0.24952208995819092,0.2822337420657277,0.11818901705555618,1.0,0.998291015625,0.37629250919117646,0.37629250919117646,17,0.23558134191176472,,,,,0.01
59,0.17401624843478203,0.008915933125535958,0.22623118804767728,0.26622567046433687,0.11585462978109717,1.0,0.99951171875,0.2987706801470588,0.2987706801470588,16,0.27004825367647056,,,,,0.01
60,0.17356845922768116,0.010853368497919291,0.23250535549595952,0.24671546462923288,0.1147930072620511,1.0,0.998291015625,0.42471852022058826,0.42471852022058826,17,0.20289522058823528,0.24035904688425067,0.42536190489831494,17,0.25256611983573357,0.01
61,0.16607472952455282,0.008499826275510713,0.25327964359894395,0.24263229966163635,0.1079837060533464,1.0,0.998779296875,0.23023897058823528,0.23023897058823528,14,0.28455307904411764,,,,,0.01
62,0.16947632702067494,0.0155425485863816,0.26443658908829093,0.25927465688437223,0.1015626520384103,1.0,0.996826171875,0.1860638786764706,0.1860638786764706,15,0.6187385110294118,,,,,0.01
63,0.1611992670223117,0.014930317687685601,0.2808038117364049,0.20718166278675199,0.09747040132060647,1.0,0.99755859375,0.2956399356617647,0.2956399356617647,17,0.34317555147058826,,,,,0.01
64,0.15426919981837273,0.009895542287267745,0.26806006813421845,0.1937340316362679,0.0981942459475249,1.0,0.999267578125,0.10581341911764706,0.10581341911764706,14,0.6688017003676471,,,,,0.01
65,0.15079127298668027,0.00813518727227347,0.2578548057936132,0.17717987205833197,0.09915261855348945,1.0,0.999267578125,0.17362706801470587,0.17362706801470587,16,0.4504538143382353,,,,,0.01
66,0.1455948567017913,0.005727568452130072,0.26007923344150186,0.14881996507756412,0.09897737018764019,1.0,1.0,0.12841796875,0.12841796875,15,0.5756548713235294,,,,,0.01
67,0.14781445311382413,0.009054374779225327,0.24631707137450576,0.15907203941605985,0.09822116559371352,1.0,0.99853515625,0.13100298713235295,0.13100298713235295,12,0.7082950367647058,,,,,0.01
68,0.15115478774532676,0.01002120140765328,0.2617095112800598,0.15933423629030585,0.09902920969761908,1.0,0.998779296875,0.08191636029411764,0.08191636029411764,11,0.7568359375,,,,,0.01
69,0.14839663309976459,0.007605812621477526,0.25019132625311613,0.15450319438241422,0.1003213704098016,1.0,0.9990234375,0.16167853860294118,0.16167853860294118,15,0.40625,,,,,0.01
70,0.15016118297353387,0.008656457008328289,0.24592989636585116,0.14936956157907844,0.10197478020563722,1.0,0.998779296875,0.21148322610294118,0.21148322610294118,16,0.3782743566176471,0.06454853516572119,0.21096105451291897,16,0.4436437960768873,0.01
71,0.146162997931242,0.005655853834468871,0.247857800219208,0.13483896479010582,0.10223746788688004,1.0,0.99951171875,0.13858570772058823,0.13858570772058823,15,0.5465016084558824,,,,,0.01
72,0.1465758397243917,0.0053240194683894515,0.23965211864560843,0.13419862021692097,0.10386674385517836,1.0,1.0,0.11262063419117647,0.11262063419117647,13,0.6594381893382353,,,,,0.01
73,0.1475616805255413,0.0061508598300861195,0.24293657299131155,0.14651849260553718,0.10246531385928392,1.0,0.99951171875,0.09231387867647059,0.09231387867647059,13,0.7594496783088235,,,,,0.01
74,0.14472393272444606,0.004777377427672036,0.2431466463021934,0.13152748625725508,0.10247914073988795,1.0,1.0,0.10354434742647059,0.10354434742647059,14,0.7319623161764706,,,,,0.01
75,0.1481331498362124,0.005112234262924176,0.24185100011527538,0.13783060107380152,0.10505275567993522,1.0,1.0,0.12861902573529413,0.12861902573529413,15,0.6413717830882353,,,,,0.01
76,0.1491346536204219,0.006492403568699956,0.2504378268495202,0.14111943310126662,0.10348652373068035,1.0,0.999755859375,0.11095473345588236,0.11095473345588236,13,0.8594898897058824,,,,,0.01
77,0.14905738458037376,0.005298411488183774,0.24443881353363395,0.1334615785162896,0.10596893238835037,1.0,1.0,0.16366038602941177,0.16366038602941177,14,0.6474609375,,,,,0.01
78,0.14953205594792962,0.0067179238685639575,0.24737828830257058,0.130465567111969,0.10502974665723741,1.0,0.999267578125,0.10940372242647059,0.10940372242647059,14,0.7296357996323529,,,,,0.01
79,0.1461837999522686,0.004716278432169929,0.2319917562417686,0.12515681935474277,0.10575266531668603,1.0,1.0,0.10727826286764706,0.10727826286764706,14,0.8117819393382353,,,,,0.01
80,0.14786150166764855,0.005110148158564698,0.23817359283566475,0.1292245341464877,0.10601154062896967,1.0,0.999755859375,0.06922104779411764,0.06922104779411764,13,0.8202837775735294,0.011800315273388928,0.07073877992928279,13,0.8500844637384939,0.01
81,0.14795529190450907,0.004847151125431992,0.23289391258731484,0.12584954220801592,0.10723379487171769,1.0,0.999755859375,0.08329503676470588,0.08329503676470588,15,0.8258846507352942,,,,,0.01
82,0.14650337910279632,0.00415788049576804,0.22002631379291415,0.12025997624732554,0.10831686900928617,1.0,1.0,0.10429113051470588,0.10429113051470588,14,0.8359949448529411,,,,,0.01
83,0.14604771602898836,0.004744296638818923,0.22670129360631108,0.12284345296211541,0.10634894506074488,1.0,1.0,0.08205997242647059,0.08205997242647059,13,0.8992130055147058,,,,,0.01
84,0.14607841754332185,0.004296176615753211,0.2245124140754342,0.11387215019203722,0.10794378630816936,1.0,0.999755859375,0.08122702205882353,0.08122702205882353,11,0.7460075827205882,,,,,0.01
85,0.14697212586179376,0.00476726125634741,0.225503402762115,0.11834024963900447,0.10782049945555627,1.0,0.999755859375,0.07703354779411764,0.07703354779411764,10,0.8968577665441176,,,,,0.01
86,0.14383798744529486,0.004284788636141457,0.22183847008273005,0.11424471321515739,0.10594488005153835,1.0,1.0,0.06649241727941177,0.06649241727941177,12,0.9193187040441176,,,,,0.01
87,0.14255029056221247,0.0039025080259307288,0.2137640449218452,0.11509941378608346,0.10576143581420183,1.0,1.0,0.06531479779411764,0.06531479779411764,9,0.9186868106617647,,,,,0.01
88,0.1415203637443483,0.0034610779039212503,0.20359434885904193,0.10764350625686347,0.1069355015642941,1.0,1.0,0.08461626838235294,0.08461626838235294,11,0.7095588235294118,,,,,0.01
89,0.14113240456208587,0.003914950299076736,0.20427377242594957,0.10744613967835903,0.1060454617254436,1.0,1.0,0.07720588235294118,0.07720588235294118,9,0.7305836397058824,,,,,0.01
90,0.1407003616914153,0.003892117616487667,0.21370985778048635,0.10581446974538267,0.10485580889508128,1.0,1.0,0.0803366268382353,0.0803366268382353,11,0.80322265625,0.012663046861090082,0.08049465468790147,13,0.8312418847500611,0.01
91,0.14105881610885262,0.004074858072272036,0.22060715546831489,0.10928449197672307,0.10399479256011546,1.0,1.0,0.09093520220588236,0.09093520220588236,14,0.7374482996323529,,,,,0.01
92,0.13949428871273994,0.003797437653702218,0.2102301954291761,0.11044074618257582,0.10362975718453526,1.0,1.0,0.06924977022058823,0.06924977022058823,9,0.9395967371323529,,,,,0.01
93,0.13798268605023623,0.004151519911829382,0.20246409950777888,0.11176918796263635,0.10240783682093024,1.0,0.999755859375,0.06741153492647059,0.06741153492647059,6,0.9641831341911765,,,,,0.01
94,0.13677948620170355,0.003877692586684134,0.21164934011176229,0.10647743940353394,0.10108911548741162,1.0,1.0,0.08099724264705882,0.08099724264705882,13,0.9299747242647058,,,,,0.01
95,0.1370577560737729,0.00402204515557969,0.2176438383758068,0.10703298542648554,0.100568029563874,1.0,1.0,0.06330422794117647,0.06330422794117647,8,0.9361213235294118,,,,,0.01
96,0.13695948850363493,0.004116022399102803,0.20754356170073152,0.10923700546845794,0.10116540896706283,1.0,0.999755859375,0.07462086397058823,0.07462086397058823,10,0.8811753216911765,,,,,0.01
97,0.13524189870804548,0.0034994415545952506,0.21023832773789763,0.10270270286127925,0.10044835298322141,1.0,1.0,0.0705710018382353,0.0705710018382353,9,0.9325310202205882,,,,,0.01
98,0.13417651737108827,0.0035321694958838634,0.2050039218738675,0.10253517027013004,0.09989043697714806,1.0,1.0,0.07375919117647059,0.07375919117647059,10,0.9068531709558824,,,,,0.01
99,0.13276818953454494,0.0041160772743751295,0.20387570559978485,0.10474754474125803,0.09778978768736124,1.0,1.0,0.06402228860294118,0.06402228860294118,5,0.9474379595588235,,,,,0.01
100,0.13097726576961577,0.0031545257224934176,0.2002373463474214,0.10039576818235219,0.09775942633859813,1.0,1.0,0.06654986213235294,0.06654986213235294,12,0.9366957720588235,0.007902100230303013,0.06645037541201859,13,0.9607833487013429,0.01
101,0.13154517207294703,0.003667258599307388,0.19709671242162585,0.10510057141073048,0.09765818319283426,1.0,0.999755859375,0.06580307904411764,0.06580307904411764,8,0.9447667738970589,,,,,0.01
102,0.12978971027769148,0.003350412087456789,0.19566017296165228,0.09706413559615612,0.09716686652973294,1.0,1.0,0.06571691176470588,0.06571691176470588,6,0.9701861213235294,,,,,0.01
103,0.12729158904403448,0.0033113577592303045,0.18962772050872445,0.09373606694862247,0.09564385307021439,1.0,1.0,0.0979147518382353,0.0979147518382353,14,0.7585305606617647,,,,,0.01
104,0.12894339323975146,0.003527879285684321,0.19377701031044126,0.09723790502175689,0.09631402278319001,1.0,0.999755859375,0.06884765625,0.06884765625,11,0.8607249540441176,,,,,0.01
105,0.12722858018241823,0.003298679381259717,0.18539005890488625,0.09427734953351319,0.09596315887756646,1.0,1.0,0.0700539981617647,0.0700539981617647,12,0.9627470128676471,,,,,0.01
106,0.12584999203681946,0.0031976070822565816,0.19154672278091311,0.09613378578796983,0.09388433466665447,1.0,1.0,0.06497012867647059,0.06497012867647059,7,0.9087201286764706,,,,,0.01
107,0.12502722535282373,0.0033259378615184687,0.19159533781930804,0.09421282331459224,0.09312047134153545,1.0,1.0,0.06968060661764706,0.06968060661764706,8,0.9290556066176471,,,,,0.01
108,0.1262722520623356,0.0030063684316701256,0.1934306430630386,0.09330998198129237,0.09459182107821107,1.0,1.0,0.07146139705882353,0.07146139705882353,8,0.9608513327205882,,,,,0.01
109,0.12557603954337537,0.0031120536041271407,0.18945707846432924,0.09532672446221113,0.093985604820773,1.0,1.0,0.07034122242647059,0.07034122242647059,12,0.9529526654411765,,,,,0.01
110,0.12391843576915562,0.0034184471878688782,0.19212310062721372,0.09401990077458322,0.09188568708486855,1.0,1.0,0.07568359375,0.07568359375,10,0.9411764705882353,0.010979562236096052,0.07636430179843533,11,0.9558877812020051,0.01
111,0.12577918265014887,0.003287401152192615,0.19430841086432338,0.09391545783728361,0.09366939426399767,1.0,1.0,0.0695657169117647,0.0695657169117647,11,0.890625,,,,,0.01
112,0.12358916853554547,0.0033195872383657843,0.19060659455135465,0.09559203335084021,0.09164971811696887,1.0,1.0,0.0861960018382353,0.0861960018382353,10,0.8499253216911765,,,,,0.01
113,0.12334936251863837,0.0031207626234390773,0.18888566782698035,0.09591256873682141,0.09174877707846463,1.0,1.0,0.06726792279411764,0.06726792279411764,10,0.9674574908088235,,,,,0.01
114,0.12258237809874117,0.003166452683217358,0.19087407272309065,0.08943261939566582,0.09138525603339076,1.0,1.0,0.06942210477941177,0.06942210477941177,11,0.9377585018382353,,,,,0.01
115,0.12239241716451943,0.002979549506562762,0.18151979381218553,0.08988122921437025,0.09227276430465281,1.0,1.0,0.0656594669117647,0.0656594669117647,8,0.8920611213235294,,,,,0.01
116,0.12231452949345112,0.003014771773450775,0.19130029017105699,0.08800503623206168,0.09136922424659133,1.0,1.0,0.0641946231617647,0.0641946231617647,7,0.9721966911764706,,,,,0.01
117,0.12027093325741589,0.002897093363571912,0.1844927053898573,0.08664387324824929,0.09026018064469099,1.0,1.0,0.06807215073529412,0.06807215073529412,13,0.9109030330882353,,,,,0.01
118,0.12115332973189652,0.002982919930218486,0.188962213229388,0.08654348365962505,0.09061983856372535,1.0,1.0,0.07160500919117647,0.07160500919117647,9,0.8681927849264706,,,,,0.01
119,0.12027476821094751,0.0027286638505756855,0.17957209469750524,0.08953667874448001,0.09063522540964186,1.0,1.0,0.06746897977941177,0.06746897977941177,12,0.9737764246323529,,,,,0.01
120,0.12067363457754254,0.003107885964709567,0.18945223279297352,0.0873782739508897,0.08988269651308656,1.0,1.0,0.06801470588235294,0.06801470588235294,5,0.9100988051470589,0.007202940235572044,0.06817942795315352,6,0.9247874654943553,0.01
121,0.12064811075106263,0.0031011423052405007,0.18165081460028887,0.08703566947951913,0.09067831956781447,1.0,1.0,0.08056640625,0.08056640625,13,0.8655503216911765,,,,,0.01
122,0.12127652042545378,0.0029352294259297196,0.1853473326191306,0.08807110274210572,0.09099944797344506,1.0,1.0,0.06479779411764706,0.06479779411764706,7,0.9736328125,,,,,0.01
123,0.11960237845778465,0.002787381574307801,0.18405798729509115,0.08974292012862861,0.08943490497767925,1.0,1.0,0.07022633272058823,0.07022633272058823,11,0.9513154871323529,,,,,0.01
124,0.12112046964466572,0.003159666339342948,0.19126833882182837,0.08426803862676024,0.09040716383606195,1.0,1.0,0.07051355698529412,0.07051355698529412,9,0.9491613051470589,,,,,0.01
125,0.12112009897828102,0.0028741168353008106,0.18295703129842877,0.08767247409559786,0.09118303144350648,1.0,1.0,0.0685891544117647,0.0685891544117647,9,0.8921760110294118,,,,,0.01
126,0.12022595899179578,0.0029570028418675065,0.18229747842997313,0.08183794980868697,0.09085541358217597,1.0,1.0,0.07551125919117647,0.07551125919117647,11,0.9433019301470589,,,,,0.01
127,0.12052584486082196,0.0027693148476828355,0.18119488703086972,0.08330140705220401,0.09130689990706742,1.0,1.0,0.06818704044117647,0.06818704044117647,11,0.9449678308823529,,,,,0.01
128,0.11977342097088695,0.002907957481511403,0.1822457113303244,0.08436563692521304,0.0902043276000768,1.0,1.0,0.0627297794117647,0.0627297794117647,8,0.9847196691176471,,,,,0.01
129,0.11960783717222512,0.0027907574076380115,0.18222026247531176,0.08304735971614718,0.09029031661339104,1.0,1.0,0.06772748161764706,0.06772748161764706,9,0.9545323988970589,,,,,0.01
130,0.12145589222200215,0.002963192375318613,0.18781617982313037,0.08108295663259923,0.0916027850471437,1.0,1.0,0.08625344669117647,0.08625344669117647,9,0.8633099724264706,0.013479457289720031,0.08741513475450424,10,0.8843244855094387,0.01
131,0.12174627720378339,0.0028046174120390788,0.1865112823434174,0.08318146504461765,0.09197238436900079,1.0,1.0,0.06867532169117647,0.06867532169117647,8,0.9694393382352942,,,,,0.01
132,0.12035063421353698,0.0029700334926019423,0.1828897213563323,0.08123209117911756,0.09096841816790402,1.0,1.0,0.07258157169117647,0.07258157169117647,5,0.92041015625,,,,,0.01
133,0.12203458976000547,0.003073344283620827,0.18703873688355088,0.08495119528379291,0.0917622521519661,1.0,1.0,0.07335707720588236,0.07335707720588236,10,0.8729319852941176,,,,,0.01
134,0.11938703386113048,0.002686992578674108,0.17773957829922438,0.07955942815169692,0.09097014041617513,1.0,1.0,0.06534352022058823,0.06534352022058823,8,0.9617991727941176,,,,,0.01
135,0.12139749154448509,0.0030744183459319174,0.18736890004947782,0.07922946289181709,0.09166323603130877,1.0,1.0,0.06721047794117647,0.06721047794117647,9,0.9749540441176471,,,,,0.01
136,0.12256842316128314,0.0028111614774388727,0.18498022621497512,0.07958831335417926,0.09330040705390275,1.0,1.0,0.0671530330882353,0.0671530330882353,10,0.8749712775735294,,,,,0.01
137,0.12321193818934262,0.003009463267517276,0.18176140589639544,0.08502012526150793,0.0935243209823966,1.0,1.0,0.07258157169117647,0.07258157169117647,10,0.9388499540441176,,,,,0.01
138,0.12136445147916675,0.0029110106224834453,0.178466918412596,0.08050078549422324,0.09255666960962117,1.0,1.0,0.06405101102941177,0.06405101102941177,7,0.9545036764705882,,,,,0.01
139,0.12164717493578792,0.0029571281920652837,0.18005754007026553,0.07551285449881107,0.0931330060120672,1.0,1.0,0.06307444852941177,0.06307444852941177,9,0.9877068014705882,,,,,0.01
140,0.12325730989687145,0.002642695981194265,0.1838837773539126,0.07732509460765868,0.09449372463859618,1.0,1.0,0.06847426470588236,0.06847426470588236,5,0.9507410386029411,0.007095822555219888,0.06873436869432308,6,0.9629068843375134,0.01
141,0.12466690060682595,0.0028291048620303627,0.17910061543807387,0.07993749890010804,0.09593398310244083,1.0,1.0,0.06752642463235294,0.06752642463235294,6,0.9309225643382353,,,,,0.01
142,0.12220956827513874,0.0026490888703847304,0.17616714956238866,0.07715095393359661,0.0942286686040461,1.0,1.0,0.06298828125,0.06298828125,6,0.9712775735294118,,,,,0.01
143,0.12511224229820073,0.003572071400412824,0.18276132503524423,0.08366429060697556,0.09489760734140873,1.0,0.999755859375,0.06772748161764706,0.06772748161764706,6,0.9058191636029411,,,,,0.01
144,0.1232616021297872,0.002700056753383251,0.17716419650241733,0.07903075171634555,0.09494205005466938,1.0,1.0,0.07275390625,0.07275390625,10,0.89111328125,,,,,0.01
